sku,description,short_description,imp_desc
NEWTAB00036,"<ul><li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li>
<li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>256GB Storage Capacity</li></ul>
","<ul><li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li>
<li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>256GB Storage Capacity</li></ul>
","<ul><li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li>
<li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>256GB Storage Capacity</li></ul>
"
NEWTAB00037,"<ul><li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li>
<li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>256GB Storage Capacity</li></ul>
","<ul><li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li>
<li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>256GB Storage Capacity</li></ul>
","<ul><li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li>
<li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>256GB Storage Capacity</li></ul>
"
NEWTAB00038,"<ul><li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>512GB Storage Capacity</li>
<li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li></ul>
","<ul><li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>512GB Storage Capacity</li>
<li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li></ul>
","<ul><li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>512GB Storage Capacity</li>
<li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li></ul>
"
NEWTAB00039,"<ul><li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>512GB Storage Capacity</li>
<li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li></ul>
","<ul><li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>512GB Storage Capacity</li>
<li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li></ul>
","<ul><li>10.5-inch Retina Display</li>
<li>264 ppi Pixel Density</li>
<li>512GB Storage Capacity</li>
<li>12 Megapixel Primary Camera</li>
<li>7 Megapixel Front Camera</li></ul>
"
NEWTAB00040,"<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>","<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>","<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>"
NEWTAB00041,"<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>
","<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>
","<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>
"
NEWTAB00042,"<ul><li>12.9 Retina display </li>
<li>iOS 10  OS</li>
<li>512 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture with Embedded M10 Coprocessor</li></ul>
","<ul><li>12.9 Retina display </li>
<li>iOS 10  OS</li>
<li>512 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture with Embedded M10 Coprocessor</li></ul>
","<ul><li>12.9 Retina display </li>
<li>iOS 10  OS</li>
<li>512 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture with Embedded M10 Coprocessor</li></ul>
"
NEWTAB00043,"<ul><li>12MP primary camera  and 7MP front facing camera</li>
<li>12.9-inch Display </li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>4GB RAM and 512GB internal memory</li>
<li>10307mAH lithium-ion battery</li></ul>
","<ul><li>12MP primary camera  and 7MP front facing camera</li>
<li>12.9-inch Display </li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>4GB RAM and 512GB internal memory</li>
<li>10307mAH lithium-ion battery</li></ul>
","<ul><li>12MP primary camera  and 7MP front facing camera</li>
<li>12.9-inch Display </li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>4GB RAM and 512GB internal memory</li>
<li>10307mAH lithium-ion battery</li></ul>
"
NEWTAB00044,"<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>","<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>","<ul><li>10.5 inch Display</li>
<li>4K Recording At 30Fps</li>
<li>Built in 30.4 Watt Hour Rechargeable</li>
 <li>Lithium-Polymer Battery</li>
<li>Operating System IOS 10</li>
<li>Fingerprint Resistant Oleophobic Coating</li></ul>"
NEWTAB00045,"<ul><li>12.9 Retina display<li>
<li>64 GB ROM<li>
<li>12 MP Primary Camera | 7 MP Front<li>
<li>iOS 10<li>
<li>Battery: Li-ion Polymer<li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture</li></ul>
","<ul><li>12.9 Retina display<li>
<li>64 GB ROM<li>
<li>12 MP Primary Camera | 7 MP Front<li>
<li>iOS 10<li>
<li>Battery: Li-ion Polymer<li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture</li></ul>
","<ul><li>12.9 Retina display<li>
<li>64 GB ROM<li>
<li>12 MP Primary Camera | 7 MP Front<li>
<li>iOS 10<li>
<li>Battery: Li-ion Polymer<li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture</li></ul>
"
NEWTAB00046,"<ul><li>12.9 Retina display<li>
<li>64 GB ROM<li>
<li>12 MP Primary Camera | 7 MP Front<li>
<li>iOS 10<li>
<li>Battery: Li-ion Polymer<li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture</li></ul>
","<ul><li>12.9 Retina display<li>
<li>64 GB ROM<li>
<li>12 MP Primary Camera | 7 MP Front<li>
<li>iOS 10<li>
<li>Battery: Li-ion Polymer<li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture</li></ul>
","<ul><li>12.9 Retina display<li>
<li>64 GB ROM<li>
<li>12 MP Primary Camera | 7 MP Front<li>
<li>iOS 10<li>
<li>Battery: Li-ion Polymer<li>
<li>Processor: A10X Fusion Chip with 64?bit Architecture</li></ul>
"
NEWTAB00047,"<ul><li>12MP Primary Camera</li>
<li>A10X Fusion Chip with 64-bit Architecture</li>
<li>Embedded M10 co-processor</li>
<li>10.5 inch HD Retina Display</li>
<li>Revolutionary ProMotion Technology</li></ul>
","<ul><li>12MP Primary Camera</li>
<li>A10X Fusion Chip with 64-bit Architecture</li>
<li>Embedded M10 co-processor</li>
<li>10.5 inch HD Retina Display</li>
<li>Revolutionary ProMotion Technology</li></ul>
","<ul><li>12MP Primary Camera</li>
<li>A10X Fusion Chip with 64-bit Architecture</li>
<li>Embedded M10 co-processor</li>
<li>10.5 inch HD Retina Display</li>
<li>Revolutionary ProMotion Technology</li></ul>
"
NEWTAB00048,"<ul><li>12MP Primary Camera<li>
<li>A10X Fusion Chip with 64-bit Architecture<li>
<li>Embedded M10 co-processor<li>
<li>10.5 inch HD Retina Display<li>
<li>Revolutionary ProMotion Technology</li></ul>
","<ul><li>12MP Primary Camera<li>
<li>A10X Fusion Chip with 64-bit Architecture<li>
<li>Embedded M10 co-processor<li>
<li>10.5 inch HD Retina Display<li>
<li>Revolutionary ProMotion Technology</li></ul>
","<ul><li>12MP Primary Camera<li>
<li>A10X Fusion Chip with 64-bit Architecture<li>
<li>Embedded M10 co-processor<li>
<li>10.5 inch HD Retina Display<li>
<li>Revolutionary ProMotion Technology</li></ul>
"
NEWTAB00049,"<ul><li>10.5 inch Retina Display</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera</li>
<li>4 Speaker Audio</li>
<li>LED Backlit Multi-touch Display</li></ul>
","<ul><li>10.5 inch Retina Display</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera</li>
<li>4 Speaker Audio</li>
<li>LED Backlit Multi-touch Display</li></ul>
","<ul><li>10.5 inch Retina Display</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera</li>
<li>4 Speaker Audio</li>
<li>LED Backlit Multi-touch Display</li></ul>
"
NEWTAB00050,"<ul><li>12MP primary camera and 7MP front facing camera</li>
<li>32.77 centimeters (12.9-inch) Display</li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>10307mAH lithium-ion battery</li></ul>
","<ul><li>12MP primary camera and 7MP front facing camera</li>
<li>32.77 centimeters (12.9-inch) Display</li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>10307mAH lithium-ion battery</li></ul>
","<ul><li>12MP primary camera and 7MP front facing camera</li>
<li>32.77 centimeters (12.9-inch) Display</li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>10307mAH lithium-ion battery</li></ul>
"
NEWTAB00051,"<ul><li>12MP primary camera and 7MP front facing camera</li>
<li>32.77 centimeters (12.9-inch) Display</li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>10307mAH lithium-ion battery</li></ul>
","<ul><li>12MP primary camera and 7MP front facing camera</li>
<li>32.77 centimeters (12.9-inch) Display</li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>10307mAH lithium-ion battery</li></ul>
","<ul><li>12MP primary camera and 7MP front facing camera</li>
<li>32.77 centimeters (12.9-inch) Display</li>
<li> 2732 x 2048 pixels resolution</li>
<li>iOS v10 operating system </li>
<li>10307mAH lithium-ion battery</li></ul>
"
NEWTAB00052,"<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
","<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
","<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
"
NEWTAB00053,"<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
","<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
","<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
"
NEWTAB00054,"<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
","<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
","<ul><li>10.5 Retina display </li>
<li>iOS 10- OS</li>
<li>64 GB ROM</li>
<li>12 MP Primary Camera | 7 MP Front</li>
<li>iOS 10</li>
<li>Battery: Li-ion Polymer</li>
<li>Processor: A10X Fusion Chip</li></ul>
"
NEWTAB00055,"<ul><li>Display -9.7inch</li>
<li>Processor - 2.16 GHz</li>
<li>Resolution-1536 x 2048 pixels</li>
<li>OS -iOS</li>
<li>Storage -32 GB</li>
<li>Battery  - Lithium  </li></ul>
","<ul><li>Display -9.7inch</li>
<li>Processor - 2.16 GHz</li>
<li>Resolution-1536 x 2048 pixels</li>
<li>OS -iOS</li>
<li>Storage -32 GB</li>
<li>Battery  - Lithium  </li></ul>
","<ul><li>Display -9.7inch</li>
<li>Processor - 2.16 GHz</li>
<li>Resolution-1536 x 2048 pixels</li>
<li>OS -iOS</li>
<li>Storage -32 GB</li>
<li>Battery  - Lithium  </li></ul>
"
NEWTAB00056,"<ul><li>iOS 9.3 Operating system</li>
<li>A9X chip with 2.26 Ghz Processor</li>
<li>1536 x 2048 pixels resolution</li>
<li>32GB Memory with 5-megapixel </li></ul>
","<ul><li>iOS 9.3 Operating system</li>
<li>A9X chip with 2.26 Ghz Processor</li>
<li>1536 x 2048 pixels resolution</li>
<li>32GB Memory with 5-megapixel </li></ul>
","<ul><li>iOS 9.3 Operating system</li>
<li>A9X chip with 2.26 Ghz Processor</li>
<li>1536 x 2048 pixels resolution</li>
<li>32GB Memory with 5-megapixel </li></ul>
"
QCMBB000022,"<ul><li>Display -5.50 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS - iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li>
<li>Battery  - 2915 mAh  </li></ul>
","<ul><li>Display -5.50 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS - iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li>
<li>Battery  - 2915 mAh  </li></ul>
","<ul><li>Display -5.50 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS - iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li>
<li>Battery  - 2915 mAh  </li></ul>
"
NEWTAB00027,"<ul><li>1 GB RAM | 8 GB ROM</li>
<li>Expandable Upto 32 GB</li>
<li>5 MP Primary Camera
<li>Android v4.4 (KitKat)</li>
<li>Battery: 3600 mAh</li>
<li>Voice Call (Single Sim)</li>
<li>Processor: Quad Core</li></ul>","<ul><li>1 GB RAM | 8 GB ROM</li>
<li>Expandable Upto 32 GB</li>
<li>5 MP Primary Camera
<li>Android v4.4 (KitKat)</li>
<li>Battery: 3600 mAh</li>
<li>Voice Call (Single Sim)</li>
<li>Processor: Quad Core</li></ul>","<ul><li>1 GB RAM | 8 GB ROM</li>
<li>Expandable Upto 32 GB</li>
<li>5 MP Primary Camera
<li>Android v4.4 (KitKat)</li>
<li>Battery: 3600 mAh</li>
<li>Voice Call (Single Sim)</li>
<li>Processor: Quad Core</li></ul>"
ASMBA000042,"<ul><li>4 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1700 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon S4 Processor</li></ul>
","<ul><li>4 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1700 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon S4 Processor</li></ul>
","<ul><li>4 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1700 mAh Li-Ion Battery</li>
<li>Qualcomm Snapdragon S4 Processor</li></ul>
"
ASMBA000045,"<ul><li>Display - 5.50 inch</li>
<li>Processor-  1.4GHz hexa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 1080x1920 pixels</li>
<li>OS - Android 5.1</li>
<li>Rear Camera - 16 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor-  1.4GHz hexa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 1080x1920 pixels</li>
<li>OS - Android 5.1</li>
<li>Rear Camera - 16 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor-  1.4GHz hexa-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution. 1080x1920 pixels</li>
<li>OS - Android 5.1</li>
<li>Rear Camera - 16 megapixel</li></ul>
"
OPMBNTF0684,"<ul><li>6.2 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3500 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>
","<ul><li>6.2 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3500 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>
","<ul><li>6.2 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3500 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>
"
OPMBNTF0657,"<ul><li>4 GB RAM | 64 GB ROM</li>
<li>5.8 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>","<ul><li>4 GB RAM | 64 GB ROM</li>
<li>5.8 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>","<ul><li>4 GB RAM | 64 GB ROM</li>
<li>5.8 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>"
OPMBNTF0656,"<ul><li>4 GB RAM | 64 GB ROM</li>
<li>5.8 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>","<ul><li>4 GB RAM | 64 GB ROM</li>
<li>5.8 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>","<ul><li>4 GB RAM | 64 GB ROM</li>
<li>5.8 inch Quad HD+ Display</li>
<li>12MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Battery</li>
<li>Exynos 8895 Octa Core 2.3GHz Processor</li></ul>"
OPMBNTF0328,"<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
","<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
","<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
"
